1,2,3,4,5,6,7,8,9
7.63,7.32,386.1,32.3,2.52,2.22,12.45,5265,0.066
7.62,7.24,386.5,32.9,2.08,2.23,12.45,5265,0.067
7.61,7.25,386.6,31.5,2.43,2.24,12.125,4935,0.064
7.6,7.23,387.5,29.8,2.22,2.27,12.125,4935,0.066
7.62,7.34,388.8,30,2.48,2.21,12.125,4935,0.064
7.63,7.29,388.1,30.6,2.26,2.24,12.125,4935,0.064
7.62,7.3,388.9,30.5,1.84,2.27,12.125,4935,0.065
7.6,7.25,391.5,30.7,1.79,2.26,11.785,4785,0.063
7.59,7.24,392.3,30,2.04,2.26,11.785,4785,0.062
7.6,7.31,393.9,35,2.55,2.24,11.785,4785,0.065
7.63,7.29,395.2,33.1,2.71,2.28,11.785,4785,0.066
7.62,7.3,397.3,28.1,2.27,2.3,11.785,4785,0.065
7.61,7.27,400.2,29.2,2.19,2.26,11.445,5110,0.062
7.6,7.3,402.5,31.1,2.22,2.27,11.445,5110,0.065
7.55,7.36,402,31.2,2.15,2.24,11.445,5110,0.059
7.68,7.24,402,31,1.67,2.27,11.445,5110,0.066
7.66,7.29,403.1,37.8,2.4,2.29,11.445,5110,0.068
7.63,7.34,405.2,30.4,2.17,2.27,11.13,4370,0.059
7.64,7.34,406.2,33.6,2.96,2.24,11.13,4370,0.067
7.65,7.36,406.6,56.4,2.74,2.36,11.13,4370,0.078
7.67,7.39,407.2,34.5,2.44,2.26,11.13,4370,0.066
7.66,7.39,408.2,32.7,2.46,2.24,11.13,4370,0.065
7.64,7.37,411,30.1,2.28,2.19,10.925,3570,0.087
7.64,7.34,412.3,31.6,2.77,2.21,10.925,3570,0.083
7.62,7.34,412.8,35.3,2.24,2.19,10.925,3570,0.075
7.63,7.31,413.1,34.5,2.66,2.23,10.925,3570,0.073
7.64,7.29,413.8,31.2,2.28,2.18,10.925,3570,0.081
7.61,7.26,413.8,29.6,2.27,2.17,10.8125,3410,0.104
7.62,7.19,413.5,33.5,2.24,2.11,10.8125,3410,0.096
7.63,7.19,413.4,34.5,2.09,2.1,10.8125,3410,0.084
7.63,7.18,413.3,34.1,2.47,2.14,10.8125,3410,0.077
7.63,7.14,417,32.2,1.98,2.1,10.775,3190,0.102
7.6,7.13,418.4,32.1,2.66,2.1,10.775,3190,0.094
7.63,7.09,418.8,32,2.14,2.07,10.775,3190,0.081
7.65,7.1,418.7,32.8,2.11,2.1,10.775,3190,0.072
7.62,7.01,418,31.5,2.76,2.07,10.775,3190,0.074
7.63,7,420.4,29.9,2.5,2.11,10.905,3305,0.076
7.66,6.8,418.6,30.9,2.1,2.1,10.905,3305,0.068
7.63,6.83,418.9,36.4,2.6,2.1,10.905,3305,0.069
7.63,6.84,418.5,27.6,1.89,2.05,11.07,3565,0.063
7.64,6.9,416.8,27.8,2.64,2.04,11.07,3565,0.061
7.65,6.87,415.3,28.4,2.45,2.03,11.07,3565,0.055
7.64,6.88,415.8,27.7,2.18,2.01,11.07,3565,0.065
7.58,6.86,417.2,27.3,2.34,2.04,11.19,4765,0.088
7.58,6.87,417.6,31.2,2.73,2,11.19,4765,0.083
7.57,6.94,418.3,31.1,2.42,2.02,11.24,5700,0.107
7.6,6.97,418,35.2,2.71,2.04,11.24,5700,0.099
7.64,6.98,416.4,34,2.27,1.95,11.24,5700,0.077
